gvkey,fyear,at,ebit,ebitda,ni,ppent,sale,naics
024825,2017.0,3578.484,145.769,,70.091,5.256,622.02,531120
024825,2017.0,3578.484,,,,5.256,,531120
024837,2017.0,19.637,-2.051,-0.961,-2.089,5.734,33.512,339113
024842,2017.0,1.801,-1.004,-0.97,-1.006,0.072,3.155,334510
024844,2017.0,350.561,10.706,22.33,-15.306,13.399,171.175,517312
024848,2017.0,,,,,,,525910
024856,2017.0,70283.0,14448.0,15593.0,4628.0,3295.0,26107.0,325414
024861,2017.0,1092.465,147.889,179.65,33.146,83.327,429.942,713940
024868,2017.0,10345.0,580.0,921.0,271.0,8293.0,2528.0,2211
024878,2017.0,1243.123,-5.442,19.247,110.748,7.222,120.489,325414
024888,2017.0,341.103,38.655,46.661,27.177,35.419,244.7,334510
024890,2017.0,33.37,-0.43,0.637,-1.681,3.73,31.041,339112
024891,2017.0,12.634,0.974,1.128,0.627,0.916,25.988,424210
024901,2017.0,1.968,-3.472,-3.377,-8.627,0.07,4.392,522298
024905,2017.0,3927.874,-189.904,-38.1,124.525,3356.11,529.699,335999
024911,2017.0,83.321,36.086,39.317,19.57,14.827,228.634,336612
024912,2017.0,9.222,-2.062,-1.987,-1.169,0.139,4.35,334511
024917,2017.0,,,,,,,525990
024921,2017.0,,,,,,,525910
024925,2017.0,14316.413,1210.244,1553.757,971.772,142.535,4607.471,334513
024932,2017.0,2216.775,43.952,44.428,39.928,0.766,89.876,522292
024937,2017.0,96.526,-2.407,2.442,-5.001,2.755,122.985,511210
024939,2017.0,,,,,,,525990
024942,2017.0,,,,,,,525910
024943,2017.0,715.872,82.314,118.452,64.224,313.52,898.126,322220
024944,2017.0,25701.0,1232.0,2049.0,676.0,19947.0,5990.0,221111
024957,2017.0,,,,,,,525910
024959,2017.0,,,,,,,525910
024962,2017.0,,,,,,,525910
024964,2017.0,,,,,,,525910
024965,2017.0,403.9,139.1,178.1,153.9,290.2,397.2,325311
024966,2017.0,0.49,-2.174,-2.146,-2.17,0.031,1.075,325414
024968,2017.0,,,,,,,525910
024970,2017.0,,,,,,,525910
024972,2017.0,,,,,,,525910
024973,2017.0,,,,,,,525910
024975,2017.0,5396.414,391.749,586.257,136.563,266.014,2724.88,511210
024978,2017.0,991.157,90.101,107.706,40.806,70.227,1048.736,339920
024980,2017.0,10.782,6.046,6.046,6.054,0.0,6.621,533110
024981,2017.0,,,,,,,525910
024984,2017.0,,,,,,,
024996,2017.0,173.241,-40.656,-37.36,-19.976,5.533,3.458,325414
025014,2017.0,,,,,,,525990
025024,2017.0,,,,,,,525990
025027,2017.0,45.249,8.651,10.294,1.608,3.127,199.489,325412
025030,2017.0,2590.799,86.386,102.056,37.012,10.833,425.607,523920
025030,2017.0,2590.799,,,,10.833,,523920
025034,2017.0,,,,,,,525990
025039,2017.0,,,,,,,525990
025040,2017.0,,,,,,,525990
025042,2017.0,,,,,,,525990
025056,2017.0,69209.0,8285.0,8979.0,5247.0,2707.0,31271.0,512110
025057,2017.0,,,,,,,525910
025060,2017.0,,,,,,,525910
025064,2017.0,,,,,,,525990
025069,2017.0,253.855,-1.911,26.552,7.497,187.816,446.533,484121
025073,2017.0,,,,,,,525910
025074,2017.0,,,,,,,525910
025077,2017.0,206.934,-133.274,-132.308,-131.325,17.205,0.0,325414
025088,2017.0,0.003,-0.752,-0.752,-0.79,0.0,0.0,335
025092,2017.0,988.71,107.811,157.896,34.262,797.265,379.467,212230
025105,2017.0,239.032,-20.692,-20.32,-21.542,,96.837,524126
025106,2017.0,2.741,-3.261,-3.259,-3.418,2.288,0.0,212
025108,2017.0,119.364,-22.643,-10.209,-22.024,47.773,365.906,448120
025110,2017.0,1496.951,137.202,203.771,68.644,398.684,1292.613,339112
025119,2017.0,12094.853,1416.427,1859.352,971.638,4270.79,9491.29,314110
025124,2017.0,20436.0,2496.0,3680.0,1247.0,12057.0,11437.0,325120
025128,2017.0,69.054,-32.823,-32.729,-32.012,0.165,0.0,325412
025129,2017.0,102.198,-42.688,-42.43,-42.015,0.154,0.0,325414
025130,2017.0,1051.173,113.436,154.754,54.724,226.995,1770.278,332311
025138,2017.0,203.311,2.112,8.17,-5.722,5.217,54.442,518210
025145,2017.0,229.05,21.426,21.432,6.735,0.011,29.008,523999
025153,2017.0,,,,,,,525910
025157,2017.0,48269.0,1837.0,2809.0,1465.0,951.0,12052.0,518210
025163,2017.0,,,,,,,525990
025166,2017.0,91.322,-29.498,-26.996,-25.24,5.077,27.841,334413
025167,2017.0,1999.955,248.068,354.561,96.703,460.674,3304.346,448110
025173,2017.0,9829.981,239.191,239.191,92.188,183.254,506.89,522110
025173,2017.0,9829.981,,,,183.254,,522110
025177,2017.0,,,,,,,525910
025179,2017.0,,,,,,,525910
025180,2017.0,7971.7,419.3,699.1,186.4,1485.3,8306.5,333111
025186,2017.0,480.932,-31.056,1.277,-24.324,151.128,1330.833,448140
025201,2017.0,1603.209,34.899,38.953,25.014,21.586,137.489,561499
025211,2017.0,,,,,,,525990
025219,2017.0,1418.841,214.446,222.351,172.283,32.146,963.364,523930
025230,2017.0,,,,,,,525910
025234,2017.0,538.116,134.078,164.823,89.707,149.546,913.38,448140
025242,2017.0,,,,,,,525910
025244,2017.0,,,,,,,525990
025274,2017.0,779.956,146.247,173.149,103.885,56.45,335.629,334413
025279,2017.0,19042.0,1693.0,2530.0,104.0,1697.0,9048.0,334510
025283,2017.0,13340.0,1416.0,2407.0,859.0,7773.0,19095.0,452210
025289,2017.0,145.656,-36.98,-36.25,-38.995,2.245,0.865,325414
025290,2017.0,,,,,,,525990
025297,2017.0,2.58,-1.047,-1.046,-1.209,0.001,0.0,533110
025301,2017.0,,,,,,,525990
025302,2017.0,1.452,-0.749,-0.543,-0.03,0.124,6.862,511210
025303,2017.0,,,,,,,525910
025304,2017.0,482.448,84.542,96.926,59.071,52.773,588.014,453998
025307,2017.0,,,,,,,525990
025313,2017.0,5200.334,442.939,621.271,290.915,1010.524,2619.996,339112
025318,2017.0,418.982,55.398,65.108,22.256,20.385,414.051,621340
025319,2017.0,,,,,,,525910
025320,2017.0,50.405,-4.77,-3.17,-3.993,1.064,36.263,511210
025327,2017.0,902.265,20.501,21.312,7.915,10.981,45.737,522120
025327,2017.0,902.265,,,,10.981,,522120
025329,2017.0,,,,,,,525990
025331,2017.0,210.731,-4.78,2.637,-7.172,19.73,185.256,611430
025332,2017.0,13.396,-10.691,-10.324,-14.037,4.037,0.0,325211
025333,2017.0,392.148,9.458,9.524,5.133,0.641,16.328,522120
025333,2017.0,392.148,,,,0.641,,522120
025338,2017.0,7040.806,778.221,1091.328,424.858,1909.289,12349.301,442299
025339,2017.0,4985.6,704.0,710.0,470.2,20.5,1110.0,522220
025339,2017.0,4985.6,,,,20.5,,522220
025340,2017.0,12184.6,1591.1,1640.5,1038.4,377.0,14105.5,236117
025348,2017.0,250.44,-99.12,-93.554,-96.423,76.726,0.045,325414
025349,2017.0,356.72,-119.245,-117.587,-117.024,16.571,0.0,325414
025356,2017.0,54255.8,5628.7,7208.1,4517.4,551.3,100064.6,446110
025357,2017.0,675.032,8.922,61.792,14.414,138.562,1838.956,448210
025360,2017.0,0.085,-2.084,-2.082,-2.46,0.003,0.0,325314
025361,2017.0,805.445,45.085,125.317,8.828,198.014,514.783,532490
025363,2017.0,,,,,,,525910
025365,2017.0,209.996,-9.061,19.601,67.598,133.585,125.509,483
025366,2017.0,,,,,,,525910
025367,2017.0,342.539,26.3,39.911,15.442,3.468,258.14,511210
025376,2017.0,12716.886,262.845,262.845,112.828,169.49,470.388,522110
025376,2017.0,12716.886,,,,169.49,,522110
025377,2017.0,107.353,-57.016,-53.993,-66.247,8.203,25.018,325412
025380,2017.0,547.606,32.927,32.927,26.249,0.0,41.803,531120
025389,2017.0,4863.0,394.2,708.2,300.2,1867.2,4403.7,322212
025395,2017.0,251.02,11.192,11.74,6.01,0.68,31.409,522220
025405,2017.0,2235.3,82.9,153.7,-56.6,530.3,3837.2,331420
025406,2017.0,22.181,4.437,4.712,2.727,3.222,47.701,423310
025408,2017.0,,,,,,,525910
025412,2017.0,,,,,,,525990
025414,2017.0,,,,,,,525910
025415,2017.0,,,,,,,525990
025416,2017.0,,,,,,,525990
025418,2017.0,,,,,,,525910
025424,2017.0,2966.275,186.629,224.799,223.897,174.121,776.188,311812
025430,2017.0,383.786,-43.58,-35.062,-53.903,73.765,95.666,335999
025434,2017.0,14365.6,3908.1,4919.5,2884.7,4919.5,22386.8,722513
025450,2017.0,0.032,-0.997,-0.997,-2.099,0.0,0.0,511210
025462,2017.0,405.993,0.312,8.165,3.879,203.194,80.34,721110
025462,2017.0,405.993,,,,,,721110
025466,2017.0,4978.435,937.531,1250.832,643.649,853.875,4107.785,336111
025477,2017.0,73.914,1.593,1.593,6.868,0.0,2.785,525910
025478,2017.0,3.584,-0.242,-0.242,-0.174,0.0,0.0,212
025481,2017.0,1256.757,30.918,31.791,14.092,8.221,51.639,522110
025481,2017.0,1256.757,,,,8.221,,522110
025482,2017.0,,,,,,,525990
025495,2017.0,11771.0,-85.0,746.0,76.0,8884.0,4842.0,221112
025502,2017.0,5.264,-4.185,-3.74,-13.255,2.127,4.843,999990
025507,2017.0,1174.577,289.554,345.765,201.606,41.279,1939.039,339930
025509,2017.0,3110.225,-258.842,179.874,-205.921,1316.944,1874.076,213112
025510,2017.0,1463.1,9.844,94.159,-413.066,617.594,364.101,325620
025512,2017.0,,,,,,,525910
025524,2017.0,,,,,,,525990
025527,2017.0,116.73,7.597,11.684,6.278,48.479,127.25,326199
025536,2017.0,1306.906,156.362,199.081,78.828,180.913,2054.478,424490
025537,2017.0,,,,,,,525990
025538,2017.0,21.878,-3.688,-3.386,-5.058,0.065,17.753,334220
025539,2017.0,234.005,1.719,19.733,-22.01,49.3,254.862,334413
025555,2017.0,,,,,,,525990
025558,2017.0,,,,,,,525910
025559,2017.0,,,,,,,525910
025567,2017.0,,,,,,,525990
025572,2017.0,733.975,79.449,95.133,67.017,286.798,1164.248,331420
025578,2017.0,3.473,-3.872,-3.65,-3.939,0.57,3.806,325413
025581,2017.0,52.119,-1.037,1.905,-1.02,44.228,46.573,312120
025588,2017.0,8254.0,517.0,772.0,259.0,6743.0,1744.0,2211
025589,2017.0,18.263,-13.768,-9.419,-14.369,11.117,20.821,21211
025594,2017.0,,,,,,,525990
025612,2017.0,14.772,-3.628,-3.412,-2.209,9.974,0.0,21222
025632,2017.0,7724.8,39.8,252.3,100.5,6488.0,810.6,5311
025632,2017.0,7724.8,,,,44.3,,5311
025633,2017.0,8773.305,276.366,,100.419,,910.889,531190
025633,2017.0,8773.305,,,,0.0,,531190
025645,2017.0,,,,,,,445110
025648,2017.0,78739.0,15834.0,19579.0,8865.0,21476.0,57246.0,325412
025659,2017.0,,,,,,,525990
025663,2017.0,,,,,,,525990
025665,2017.0,1465.57,115.355,,87.34,,170.328,531190
025665,2017.0,1465.57,,,,0.0,,531190
025676,2017.0,70.615,3.596,5.79,-0.168,7.377,77.947,333314
025680,2017.0,370.189,-0.373,26.328,-27.311,120.604,475.517,541620
025693,2017.0,,,,,,,525910
025705,2017.0,,,,,,,525910
025707,2017.0,,,,,,,525910
025708,2017.0,,,,,,,525910
025709,2017.0,61.204,-4.002,-4.002,-0.829,0.0,0.56,523910
025711,2017.0,4.984,-0.502,-0.456,-0.727,0.055,11.235,334510
025714,2017.0,399379.509,5231.855,5469.197,2733.446,2830.912,13203.667,522110
025714,2017.0,399379.509,,,,2830.912,,522110
025726,2017.0,124.184,10.197,10.813,5.768,2.047,81.283,336413
025727,2017.0,,,,,,,525910
025731,2017.0,32.018,1.951,5.147,0.56,6.851,59.07,312112
025737,2017.0,1333.06,155.345,245.574,157.392,935.045,2260.502,722511
025738,2017.0,,,,,,,525910
025740,2017.0,10.54,-6.565,-6.162,-8.351,1.515,2.421,333318
025742,2017.0,,,,,,,525990
025747,2017.0,1740.102,222.311,285.322,119.519,250.577,1221.534,335313
025749,2017.0,1810.129,228.788,287.392,157.675,57.996,2625.924,561320
025750,2017.0,11.967,-11.826,-11.74,-11.661,0.142,0.0,325414
025751,2017.0,6267.747,94.229,96.645,81.999,7.42,245.066,522110
025751,2017.0,6267.747,,,,7.42,,522110
025753,2017.0,3213.348,381.937,522.275,210.742,1492.527,2772.458,312120
025756,2017.0,1079.407,-185.158,-123.414,-177.602,89.142,1023.019,334112
025773,2017.0,113.641,-22.94,-22.719,-22.906,0.866,69.895,334118
025774,2017.0,1458.001,52.781,116.92,-15.345,98.762,993.26,334118
025776,2017.0,1.228,-1.729,-1.707,2.385,0.246,0.0,2122
025792,2017.0,28771.0,1391.0,2247.0,294.0,16995.0,6226.0,22111
025800,2017.0,,,,,,,525910
025810,2017.0,,,,,,,525910
025811,2017.0,,,,,,,525910
025814,2017.0,,,,,,,525910
025816,2017.0,,,,,,,525910
025818,2017.0,,,,,,,525910
025825,2017.0,,,,,,,525910
025833,2017.0,,,,,,,525910
025837,2017.0,,,,,,,525910
025838,2017.0,,,,,,,525910
025848,2017.0,1218.269,128.054,177.809,254.529,405.316,1199.926,334416
025849,2017.0,,,,,,,31122
025850,2017.0,192.974,-28.501,-23.302,-40.27,5.8,99.14,325413
025852,2017.0,2424.841,124.416,125.35,3.765,1.752,434.383,522220
025855,2017.0,,,,,,,525990
025870,2017.0,2970.4,263.2,350.1,195.1,1061.3,1675.7,212325
025874,2017.0,164.298,21.658,55.963,-6.637,106.565,108.287,211111
025880,2017.0,3471.664,219.889,303.705,200.974,290.59,5465.683,423450
025882,2017.0,8.543,-1.738,-1.231,-1.936,0.054,0.717,325412
025893,2017.0,910.7,93.3,136.4,54.6,75.5,1861.7,423820
025895,2017.0,5900.881,678.514,707.714,121.088,87.042,1221.631,524126
025895,2017.0,5900.881,,,,87.042,,524126
025898,2017.0,4622.773,203.157,255.085,-52.985,398.536,1341.219,621999
025904,2017.0,243.509,-71.323,-70.921,-68.523,2.159,1.683,325412
025905,2017.0,53.9,-1.967,-1.967,-1.766,0.0,0.0,999990
025908,2017.0,,,,,,,525990
025909,2017.0,,,,,,,525990
025911,2017.0,,,,,,,525990
025912,2017.0,,,,,,,525990
025915,2017.0,34.276,-8.871,-5.826,-11.724,0.911,28.167,519130
025922,2017.0,761.094,66.331,85.706,31.092,79.723,515.033,333243
025923,2017.0,32.57,-8.206,-7.745,-7.709,1.449,45.178,999990
025924,2017.0,20.781,-11.566,-11.326,74.946,0.237,1.81,325413
025935,2017.0,387.499,35.636,51.195,2.551,95.606,107.804,325180
025937,2017.0,671.021,68.076,80.596,12.556,4.212,141.102,325412
025941,2017.0,,,,,,,525990
025950,2017.0,4214.592,225.954,,78.405,,696.539,531120
025950,2017.0,4214.592,,,,,,531120
025960,2017.0,42.705,-0.764,-0.764,-1.453,42.325,0.0,212210
025964,2017.0,1724.7,69.478,111.378,28.0,297.6,988.8,332410
025969,2017.0,24.275,1.324,3.164,0.806,0.573,36.927,4233
025971,2017.0,96.499,-2.765,0.299,-13.182,23.978,70.283,237
025974,2017.0,,,,,,,525910
025979,2017.0,59.538,-2.676,1.127,-3.68,14.87,49.769,562211
025999,2017.0,39.513,-21.822,-21.649,-21.561,0.276,1.018,325414
026012,2017.0,376.335,-28.541,-11.587,-100.095,24.239,774.637,541519
026013,2017.0,6176.776,-537.547,31.761,-160.843,5554.792,1260.404,2111
026016,2017.0,1454.999,170.784,174.684,106.935,32.866,751.916,524126
026016,2017.0,1454.999,,,,32.866,,524126
026021,2017.0,1613.336,38.846,113.904,61.643,877.925,577.891,483111
026028,2017.0,0.378,-0.757,-0.757,-0.83,0.0,0.0,2111
026037,2017.0,975.16,54.963,105.033,40.054,98.581,521.212,524292
026045,2017.0,97.186,6.476,8.903,7.648,7.57,85.531,335912
026061,2017.0,5867.81,357.534,473.942,304.924,315.17,3307.239,519130
026069,2017.0,5807.752,548.366,914.606,435.152,5102.177,1320.303,2111
026071,2017.0,2388.46,60.562,65.178,21.485,48.126,121.556,522110
026071,2017.0,2388.46,,,,48.126,,522110
026075,2017.0,7.444,-2.926,-2.013,-4.843,5.142,2.369,2111
026081,2017.0,95.851,-36.077,-36.047,-35.434,0.01,0.0,325414
026083,2017.0,0.002,-0.162,-0.162,0.038,0.0,0.0,999990
026084,2017.0,,,,,,,525910
026097,2017.0,0.027,-2.359,-2.355,-20.513,0.007,0.0,325414
026104,2017.0,,,,,,,525990
026112,2017.0,397.644,-35.559,-33.914,-43.099,4.218,71.623,325414
026115,2017.0,,,,,,,525910
026116,2017.0,,,,,,,525990
026118,2017.0,,,,,,,525910
026122,2017.0,,,,,,,525910
026123,2017.0,265.298,-39.328,-31.651,-61.662,18.067,177.026,334510
026125,2017.0,328.49,-0.105,1.371,-3.348,33.252,23.379,523999
026126,2017.0,964.208,133.832,171.466,4.857,168.537,745.106,621492
026131,2017.0,207.497,-60.866,-33.74,-39.177,170.599,71.198,213111
026143,2017.0,,,,,,,525910
026144,2017.0,1373.289,89.783,138.56,31.812,466.263,950.528,442299
026146,2017.0,198.677,-75.769,-73.083,-73.169,13.977,10.393,325414
026147,2017.0,476.667,1.274,5.055,4.657,30.899,333.764,339112
026148,2017.0,95.763,-73.768,-73.336,-74.356,1.327,5.319,325414
026149,2017.0,43.124,13.89,14.316,11.87,0.045,27.813,325414
026151,2017.0,,,,,,,525910
026152,2017.0,,,,,,,525910
026153,2017.0,,,,,,,525910
026154,2017.0,,,,,,,525910
026155,2017.0,,,,,,,525910
026156,2017.0,61406.0,1881.0,4406.0,344.0,6269.0,28871.0,334111
026157,2017.0,1828.841,38.69,120.845,-114.19,675.279,2072.17,622110
026160,2017.0,,,,,,,525910
026161,2017.0,,,,,,,525910
026162,2017.0,329.364,-28.781,-28.598,-30.07,0.665,10.0,325414
026167,2017.0,44.981,6.759,8.196,1.703,1.082,48.015,524210
026179,2017.0,1720.771,23.047,25.511,5.015,43.0,57.003,522110
026179,2017.0,1720.771,,,,43.0,,522110
026187,2017.0,60.812,-4.831,-2.225,-5.688,6.833,56.112,334413
026189,2017.0,795.066,35.506,80.702,17.152,662.658,170.108,212399
026191,2017.0,,,,,,,525910
026203,2017.0,2.817,-1.425,-1.423,-1.373,1.968,0.0,2111
026204,2017.0,29.05,-35.084,-35.042,-35.399,0.056,0.0,325414
026212,2017.0,,,,,,,525910
026218,2017.0,29.504,-1.001,-1.001,-0.722,0.0,0.0,441210
026229,2017.0,,,,,,,525910
026230,2017.0,,,,,,,525910
026231,2017.0,,,,,,,525910
026232,2017.0,,,,,,,525910
026233,2017.0,15.503,-83.584,-83.571,-94.941,0.0,-3.921,523910
026234,2017.0,,,,,,,525910
026235,2017.0,,,,,,,525910
026236,2017.0,0.073,-0.084,-0.084,-0.088,0.0,0.015,21222
026237,2017.0,,,,,,,525910
026238,2017.0,,,,,,,525990
026240,2017.0,,,,,,,525990
026241,2017.0,,,,,,,525910
026256,2017.0,,,,,,,525910
026257,2017.0,,,,,,,525910
026258,2017.0,,,,,,,525910
026259,2017.0,,,,,,,525910
026260,2017.0,,,,,,,525910
026261,2017.0,,,,,,,525910
026262,2017.0,,,,,,,525910
026263,2017.0,,,,,,,525910
026265,2017.0,,,,,,,525910
026266,2017.0,,,,,,,525910
026267,2017.0,,,,,,,525910
026269,2017.0,282.808,-47.609,-46.315,-45.952,3.147,22.5,325414
026270,2017.0,2860.231,43.726,46.144,17.632,18.477,125.299,522110
026270,2017.0,2860.231,,,,18.477,,522110
026272,2017.0,554.65,-10.462,21.982,-25.794,123.208,121.151,221310
026273,2017.0,92.621,-51.967,-51.784,-50.86,3.424,0.0,325414
026274,2017.0,,,,,,,525910
026275,2017.0,,,,,,,525910
026290,2017.0,141.057,4.655,22.565,28.278,69.676,39.166,211120
026293,2017.0,,,,,,,525910
026294,2017.0,,,,,,,525910
026297,2017.0,,,,,,,522292
026305,2017.0,7391.723,420.184,684.926,91.465,1934.904,4377.989,611310
026307,2017.0,,,,,,,525910
026309,2017.0,,,,,,,525910
026314,2017.0,,,,,,,525910
026316,2017.0,,,,,,,525910
026317,2017.0,,,,,,,525910
026320,2017.0,,,,,,,525910
026321,2017.0,135.41,-50.776,-44.017,-49.822,23.926,158.806,519130
026332,2017.0,26.893,-4.684,-4.679,-4.875,14.995,0.0,21222
026333,2017.0,2.436,-1.688,-1.049,-3.384,0.882,3.632,212221
026335,2017.0,223.102,37.072,44.402,23.351,109.705,471.447,454110
026336,2017.0,28.849,-13.554,-13.524,-15.347,1.03,0.779,325412
026340,2017.0,181.843,-102.58,-100.425,-102.035,27.334,3.704,325414
026341,2017.0,184.477,-71.863,-70.268,-70.698,10.283,10.135,325414
026343,2017.0,879.5,-0.3,78.4,-41.8,418.1,1133.7,326199
026347,2017.0,3170.509,54.658,58.224,20.649,63.449,118.133,522110
026347,2017.0,3170.509,,,,63.449,,522110
026349,2017.0,35.556,-27.164,-27.121,-28.943,0.068,0.0,325414
026351,2017.0,1940.917,-6.887,6.93,-31.125,0.0,129.923,531120
026353,2017.0,1.989,-0.934,-0.888,-0.923,0.772,0.0,212299
026356,2017.0,0.574,-0.233,-0.233,-0.235,0.0,0.0,325412
026359,2017.0,182.131,-50.767,-50.767,-51.006,0.0,0.0,325412
026361,2017.0,3619.61,322.855,501.072,35.152,2719.293,1615.616,721120
026364,2017.0,170.453,3.043,3.18,0.875,2.525,8.267,522120
026364,2017.0,170.453,,,,2.525,,522120
026367,2017.0,2187.27,-54.206,-16.927,-62.813,91.496,2214.253,518210
026368,2017.0,358.398,-4.41,14.55,-12.386,123.822,261.897,519130
026370,2017.0,,,,,,,525910
026371,2017.0,,,,,,,525910
026373,2017.0,,,,,,,525910
026376,2017.0,1046.479,-98.457,-93.699,-93.105,62.568,238.387,325414
026379,2017.0,66.787,-2.661,-2.593,3.075,65.12,0.0,212221
026381,2017.0,2130.146,365.77,399.851,350.148,61.62,1330.661,519130
026382,2017.0,91.103,-42.012,-40.397,-44.6,6.219,31.836,334510
026385,2017.0,236.597,-52.437,-52.054,-87.868,1.404,16.35,325414
026386,2017.0,,,,,,,525910
026410,2017.0,1068.659,80.811,,71.394,,133.533,531120
026411,2017.0,829.758,158.925,171.878,140.572,661.768,239.281,486110
026413,2017.0,1006.915,-20.386,-20.37,8.837,0.039,26.915,523
026414,2017.0,,,,,,,525990
026415,2017.0,1.444,-1.253,-1.203,-1.193,0.059,0.141,334118
026425,2017.0,,,,,,,525910
026427,2017.0,,,,,,,525910
026432,2017.0,312.764,10.643,10.964,20.35,0.594,12.452,522298
026434,2017.0,124.813,-2.346,3.221,-5.243,115.774,29.826,483111
026435,2017.0,,,,,,,525910
026436,2017.0,,,,,,,525910
026437,2017.0,,,,,,,525910
026438,2017.0,,,,,,,525910
026439,2017.0,,,,,,,525910
026440,2017.0,,,,,,,525910
026441,2017.0,,,,,,,525910
026442,2017.0,,,,,,,525910
026447,2017.0,,,,,,,525910
026451,2017.0,,,,,,,525910
026475,2017.0,1052.085,29.504,,-2.357,,103.952,531110
026478,2017.0,0.025,-0.009,-0.009,-0.009,0.025,0.0,23611
026479,2017.0,,,,,,,525910
026480,2017.0,,,,,,,525910
026489,2017.0,,,,,,,525910
026490,2017.0,,,,,,,525910
026494,2017.0,1283.858,-63.086,-1.54,-42.504,41.173,619.936,519130
026495,2017.0,1840.4,227.5,275.4,132.9,112.2,1445.4,333318
026500,2017.0,,,,,,,525910
026502,2017.0,,,,,,,525910
026504,2017.0,,,,,,,525910
026509,2017.0,687.543,70.863,81.135,-6.916,24.249,673.132,522291
026510,2017.0,,,,,,,525910
026518,2017.0,,,,,,,525910
026520,2017.0,11.286,0.155,0.36,0.211,0.771,13.888,334513
026522,2017.0,4.993,-0.483,-0.478,-0.49,0.006,5.389,541512
026527,2017.0,18.357,-5.874,-5.874,-5.874,0.0,0.373,511210
026528,2017.0,20.39,-7.887,-7.217,-25.631,1.343,26.807,325413
026537,2017.0,1155.597,264.434,268.081,210.839,12.641,851.997,519130
026538,2017.0,80.961,-10.172,-8.826,-0.964,76.376,0.0,212
026539,2017.0,5090.326,8.038,82.174,-9.935,4227.397,391.406,212221
026541,2017.0,,,,,,,525910
026543,2017.0,34.913,0.179,3.125,-10.847,31.241,11.108,211120
026545,2017.0,383.719,145.522,147.56,42.293,3.276,271.728,561110
026546,2017.0,,,,,,,525910
026556,2017.0,,,,,,,525910
026558,2017.0,,,,,,,525910
026559,2017.0,,,,,,,525910
026560,2017.0,57596.8,2006.2,6863.2,-2778.1,19535.4,15042.4,515210
026562,2017.0,41.059,-0.747,-0.747,-0.584,0.0,0.0,999990
026566,2017.0,46.982,0.38,0.816,0.069,0.932,18.799,424610
026567,2017.0,330.086,31.733,31.966,19.233,2.362,52.726,523120
026572,2017.0,,,,,,,525910
026577,2017.0,,,,,,,525910
026580,2017.0,,,,,,,525910
026581,2017.0,,,,,,,525910
026584,2017.0,,,,,,,525910
026585,2017.0,,,,,,,525910
026588,2017.0,,,,,,,525910
026590,2017.0,10500.6,1376.7,1550.8,1044.5,712.5,6656.0,334519
026596,2017.0,0.075,-0.146,-0.146,-0.146,0.0,0.0,423450
026597,2017.0,,,,,,,525910
026599,2017.0,,,,,,,525910
026628,2017.0,0.014,-0.355,-0.318,-0.452,0.0,0.079,2111
026630,2017.0,0.28,-1.26,-1.248,-1.262,0.027,0.911,518210
